dates,satname,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052,nzd0296-0037
2015-10-19 22:00:17.969000,L8,320.41,300.40,302.96,294.13,286.13,284.62,271.65,270.96,271.14,259.96,257.75,276.29,250.87,,,,,,,,,,,254.97,262.58,259.05,246.83,265.86,260.22,277.77,283.92,270.73,272.77,271.78,267.78,,,267.97,292.17,294.89,276.43,273.15,277.12,264.22,274.25,274.47,251.67,264.09,273.30,292.96,305.30,321.23,
2015-10-19 22:00:41.924000,L8,321.71,302.71,303.88,295.12,286.84,288.91,273.65,272.16,271.64,261.01,259.14,277.46,252.32,,,,,,,,,,,255.70,263.69,259.27,247.31,266.85,260.94,278.36,284.83,271.73,273.70,273.01,269.07,,,267.99,294.92,295.15,277.39,274.14,277.46,270.70,260.09,274.78,254.11,265.43,274.04,298.30,306.34,321.71,
2015-11-13 21:54:34.679000,L8,315.08,297.79,303.15,291.72,285.14,278.22,269.15,270.22,269.55,258.59,257.66,277.65,250.73,,,,,,,,,,,253.62,258.82,258.17,247.24,263.83,262.09,276.00,278.84,268.80,268.85,269.95,271.59,,,267.30,284.65,303.89,291.34,282.10,281.99,263.09,257.89,270.52,254.10,269.72,270.78,295.05,306.82,320.94,
2015-11-29 21:54:37.466000,L8,314.19,298.30,303.54,293.57,286.03,276.80,268.54,267.82,269.38,259.84,259.18,280.81,248.90,,,,,,,,,,,254.00,259.70,260.64,248.42,265.96,264.63,277.78,278.66,268.32,273.34,273.85,275.61,317.53,310.03,268.95,299.21,302.09,289.92,283.67,282.72,263.82,276.49,269.48,257.55,268.36,273.08,299.00,310.02,322.74,
2015-12-06 22:00:46.946000,L8,304.71,285.83,291.72,276.58,271.06,,,,,,,,,,,,,,,,,,,252.79,257.31,257.37,247.88,253.30,257.92,271.73,272.54,264.32,266.99,268.00,273.71,274.82,285.87,265.49,273.38,295.20,269.65,260.00,269.74,255.66,254.66,274.84,252.03,258.73,268.76,284.90,292.11,299.17,
2016-01-16 21:54:33.494000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.75,252.52,259.48,268.07,282.66,293.65,297.18,
2016-01-23 22:00:20.166000,L8,314.04,298.31,300.27,293.13,283.08,272.70,263.62,262.43,,,,,,,,,,,,,,,,258.79,259.77,260.89,248.27,260.06,258.99,275.71,275.60,268.76,272.99,272.97,290.47,316.27,302.18,269.37,304.41,304.58,297.80,271.94,292.88,257.81,256.52,277.40,278.75,278.62,273.68,307.45,315.22,313.74,
2016-01-23 22:00:44.120000,L8,312.80,296.79,299.10,292.06,282.41,271.44,262.22,261.45,,,,,,,,,,,,,,,,258.03,258.55,260.41,247.82,258.81,258.21,275.09,274.68,267.44,272.01,271.96,289.66,315.32,299.58,269.15,290.93,303.64,296.52,269.95,291.84,257.45,256.17,276.30,277.55,276.85,272.98,306.72,313.30,312.45,
2016-02-01 21:54:31.283000,L8,313.01,296.34,300.35,292.12,285.25,270.27,335.99,334.37,336.23,339.42,,,,,,,,,,,,,,255.84,256.57,258.88,245.05,260.99,258.54,272.95,273.62,263.63,269.53,270.05,283.97,291.34,278.55,265.65,273.61,279.13,268.11,260.44,262.82,255.20,253.91,257.34,255.74,263.02,271.62,285.37,321.73,304.60,
2016-02-24 22:00:08.984000,L8,311.57,295.24,298.51,287.56,281.23,264.85,259.76,261.20,,,,,,,,,,,,,,,,256.22,258.24,257.74,243.95,259.40,256.81,273.26,270.83,263.46,268.87,270.06,333.58,307.70,282.77,267.00,280.08,295.32,272.53,265.35,278.53,255.30,255.02,257.54,257.72,261.28,272.26,288.04,317.53,302.00,
2016-02-24 22:00:32.934000,L8,310.22,293.65,297.42,286.53,280.51,263.88,257.96,259.90,,,,,,,,,,,,,,,,255.43,257.28,257.10,243.18,258.51,255.94,272.52,270.01,261.92,267.72,269.59,327.27,304.13,281.01,266.81,278.52,289.77,270.27,262.74,275.67,255.01,254.74,257.20,257.14,260.42,271.57,287.33,315.40,299.71,
2016-03-04 21:54:21.556000,L8,309.58,292.67,298.99,287.61,280.82,263.07,258.02,261.35,,,,,,,,,,,,,,,,254.63,254.06,256.11,243.01,257.65,253.92,269.87,272.29,262.56,268.80,269.85,285.90,292.12,272.87,267.66,278.53,284.11,268.09,263.17,264.36,256.03,254.97,257.60,255.47,262.18,271.95,285.57,308.24,298.23,
2016-03-20 21:54:15.119000,L8,311.41,294.52,298.41,288.50,281.45,266.14,258.82,261.81,,,,,,,,,,,,,,,,252.30,255.11,255.11,242.53,258.05,254.15,267.48,270.17,264.12,266.11,269.07,280.30,287.17,280.02,266.49,279.84,304.68,268.21,263.25,267.66,255.56,255.35,257.47,254.38,263.01,271.24,284.50,308.32,295.17,
2016-03-27 21:59:57.202000,L8,300.30,285.50,287.52,274.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.48,267.82,272.08,253.64,241.97,257.43,251.21,250.48,250.01,242.89,256.15,263.48,,281.71,295.94,
2016-03-27 22:00:21.157000,L8,299.86,283.58,286.41,273.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.69,266.62,270.88,250.76,241.58,255.12,249.82,248.90,248.68,241.02,254.80,261.91,,,,
2016-04-21 21:54:00.236000,L8,314.14,299.96,300.74,291.75,282.89,271.23,266.77,268.68,268.12,256.84,258.18,,,,,,,,,,,,,250.85,259.15,256.43,244.65,261.81,260.20,275.84,273.25,267.36,272.57,270.51,267.85,267.35,289.71,267.27,280.20,305.46,271.61,268.63,269.34,256.57,254.04,257.80,254.23,261.61,271.38,289.39,308.00,307.58,
2016-04-28 21:59:49.549000,L8,312.55,298.21,298.41,289.17,279.26,266.60,263.54,265.10,268.38,256.36,251.32,,,,,,,,,,,,,250.32,257.22,255.72,241.62,260.34,255.30,273.21,275.46,267.03,267.56,267.15,264.99,262.82,288.46,265.69,276.56,278.61,267.30,263.15,266.69,253.86,251.73,255.37,251.24,256.73,268.09,285.17,292.80,301.82,
2016-04-28 22:00:13.508000,L8,313.12,299.40,299.13,288.98,278.80,267.15,265.07,266.49,268.46,256.37,253.18,,,,,,,,,,,,,250.19,257.37,255.38,241.54,260.33,255.77,272.90,275.16,267.51,267.18,267.55,265.58,262.94,288.90,264.46,276.39,276.95,268.05,263.51,266.15,253.67,251.40,255.22,250.70,256.37,267.11,283.66,291.77,302.91,
2016-05-07 21:54:03.416000,L8,317.93,306.60,304.34,294.79,282.81,275.32,269.21,270.88,271.21,258.69,259.44,276.38,252.25,,,,,,,,,,,255.97,264.35,260.01,246.60,265.74,268.33,280.09,279.60,272.41,274.43,271.74,267.50,264.31,294.32,271.95,290.85,305.17,281.04,273.47,278.04,269.97,311.91,287.88,295.63,272.47,274.18,308.29,316.28,332.03,
2016-05-14 21:59:48.138000,L8,311.86,296.74,299.87,290.57,280.35,271.37,263.24,265.19,266.53,256.39,258.24,277.05,247.06,,,,,,,,,,,252.24,256.75,255.63,242.91,262.52,259.32,273.83,272.32,259.78,,,,,,268.35,277.73,285.23,268.58,259.79,263.35,253.59,253.74,256.01,252.10,257.55,268.38,284.95,291.00,305.87,
2016-05-23 21:54:05.534000,L8,347.61,344.28,339.74,330.49,324.49,320.17,330.12,314.02,294.97,263.31,256.30,,,,262.49,262.39,278.36,242.59,312.84,329.32,327.41,308.47,292.04,312.69,329.08,320.41,328.13,325.39,326.91,323.44,322.62,326.43,334.38,329.80,339.26,341.80,332.54,328.12,319.69,316.51,303.57,289.48,276.40,285.05,292.53,293.26,293.25,307.70,313.11,317.20,327.53,338.82,301.49
2016-06-15 21:59:57.053000,L8,318.78,302.81,303.44,294.37,277.01,275.44,265.68,268.54,270.07,260.60,261.04,280.19,250.12,,,,,,,,,,,253.92,260.51,257.35,246.01,264.02,264.33,277.98,275.53,264.83,,,,,,270.79,284.23,288.06,271.46,264.84,265.06,256.25,255.77,257.50,253.71,259.73,270.65,290.53,298.82,304.91,
2016-06-15 22:00:21.016000,L8,319.38,302.94,303.12,294.53,275.73,275.05,265.55,268.30,269.72,260.15,260.91,278.18,250.31,,,,,,,,,,,251.97,260.02,257.06,245.49,262.84,262.89,277.65,274.30,264.94,,,,,,269.58,284.74,289.19,271.15,264.24,264.23,255.73,254.60,256.90,252.99,258.86,270.42,291.33,299.63,305.72,
2016-07-01 22:00:06.474000,L8,325.07,308.48,306.06,306.01,285.99,280.34,275.96,276.77,276.79,264.50,265.30,281.00,254.90,,,,,,,,,,,259.09,267.04,263.50,250.60,267.51,271.41,278.42,282.00,271.96,276.47,270.86,270.76,272.59,286.81,275.09,300.13,306.20,290.21,271.93,272.40,262.24,267.48,270.13,257.89,273.39,274.95,298.00,314.52,315.62,
2016-07-01 22:00:30.433000,L8,326.58,307.99,305.15,305.55,285.59,281.10,276.33,276.69,275.34,262.95,264.65,280.37,254.61,,,,,,,,,,,257.98,266.48,261.48,249.11,266.54,271.04,277.62,281.28,271.86,275.35,270.52,270.68,272.00,288.46,273.62,299.49,305.83,292.15,272.04,271.65,258.10,266.45,270.77,257.25,273.86,274.23,298.19,312.91,314.34,
2016-07-17 22:00:13.286000,L8,330.47,326.85,306.02,313.03,286.19,292.02,292.07,285.21,279.03,269.82,266.16,281.13,256.65,,,,,,,,,,,257.00,269.61,257.72,246.07,267.17,261.85,278.00,309.25,275.17,302.15,277.79,269.23,272.86,297.81,276.47,303.42,310.78,297.86,270.22,296.91,298.33,293.28,289.93,290.03,280.96,275.05,310.28,322.40,319.22,
2016-07-17 22:00:37.249000,L8,329.17,326.66,305.97,312.53,285.78,291.98,292.14,284.59,275.94,269.64,265.95,281.02,257.23,,,,,,,,,,,254.24,268.25,256.38,245.89,266.27,261.54,278.02,286.21,274.93,276.70,281.78,268.78,,,271.18,301.43,309.40,296.75,269.29,295.06,295.09,292.36,285.35,289.93,279.43,273.92,308.55,321.00,316.86,
2016-07-26 21:54:28.635000,L8,319.39,302.59,302.24,305.17,281.29,277.78,270.77,268.22,267.72,256.94,255.66,273.04,,,,,,,,,,,,239.83,260.85,256.67,241.88,259.31,255.47,263.58,268.69,266.53,,,,,,269.12,282.22,294.74,271.05,262.07,266.14,254.79,256.21,257.84,254.04,259.88,271.31,292.16,298.55,308.31,
2016-08-11 21:54:30.396000,L8,324.68,301.90,301.86,298.09,284.31,280.54,269.99,270.79,267.25,257.55,257.69,272.49,248.68,,,,,,,,,,,249.06,255.98,252.89,241.42,256.91,256.87,269.80,271.66,262.92,266.43,266.98,262.32,,,269.23,285.22,307.86,280.29,263.99,263.69,257.19,256.47,256.60,252.71,262.65,271.30,290.75,309.09,318.93,
2016-08-27 21:54:38.045000,L8,323.69,306.92,301.76,298.17,285.48,285.70,282.76,278.81,269.30,260.67,258.26,,,,,,,,,,,,,247.87,256.99,255.75,242.52,259.92,259.00,273.35,271.35,263.71,267.05,268.07,265.29,,,267.74,293.00,303.30,289.40,271.68,265.69,259.88,278.40,268.46,255.42,266.55,273.46,295.65,305.16,315.70,
2016-09-12 21:54:42.081000,L8,314.67,298.26,300.65,293.40,283.84,279.31,273.03,271.93,266.90,256.60,252.51,,,,,,,,,,,,,246.92,258.14,256.39,243.03,259.03,258.39,269.83,273.66,267.08,266.64,269.10,265.83,,,268.12,290.36,298.35,290.88,268.43,267.96,257.15,255.77,258.36,253.86,260.82,271.36,297.56,307.01,314.53,
2016-09-19 22:00:29.430000,L8,316.27,296.81,299.77,294.01,285.07,279.30,275.46,272.16,267.92,258.48,258.32,275.85,251.06,,,,,,,,,,,,,,,,,258.72,304.91,272.29,264.31,272.79,,,,269.96,288.02,290.73,292.36,273.03,263.70,262.58,265.99,264.74,259.99,273.44,277.45,293.60,303.75,309.04,
2016-10-14 21:54:48.055000,L8,,,,,,320.73,257.26,348.35,277.85,333.09,,,,,,,,,,,,,,,,,349.40,366.51,333.98,335.05,,,,,,,379.12,265.34,,,,,329.28,299.04,290.75,294.97,323.38,303.76,296.19,310.80,314.47,323.49,373.91
2016-11-15 21:54:48.578000,L8,,387.40,306.71,331.04,334.88,306.42,302.87,264.96,266.13,277.68,258.89,275.34,251.27,262.93,299.68,315.91,283.69,317.73,329.74,290.28,301.07,228.24,,283.34,259.61,257.40,246.94,296.20,299.53,307.26,304.44,292.82,306.37,286.14,293.22,305.17,299.51,267.42,282.01,305.78,293.01,287.13,291.57,279.82,278.39,277.56,265.68,254.13,268.32,241.44,,,
2016-11-22 22:00:35.730000,L8,316.43,302.90,300.95,294.54,285.12,280.95,276.13,271.29,267.94,259.79,257.87,274.35,247.00,,,,,,,,,,,258.23,263.01,259.21,248.13,263.78,261.75,277.87,280.22,273.53,273.56,271.50,277.13,,,267.35,286.47,303.40,294.95,273.20,291.64,257.48,290.45,278.54,258.03,265.47,277.72,300.43,311.01,315.65,
2016-11-22 22:00:59.693000,L8,317.02,303.26,301.30,294.67,285.33,281.14,275.66,271.27,268.22,260.06,258.07,274.45,247.12,,,,,,,,,,,258.63,263.58,259.76,248.72,264.03,261.95,278.06,280.59,273.78,273.99,271.74,278.04,,,267.82,286.58,303.54,295.54,272.95,291.74,257.53,290.41,278.73,258.30,265.50,277.83,301.10,311.42,316.32,
2016-12-17 21:54:43.657000,L8,314.76,298.19,301.13,294.08,284.51,275.69,266.70,264.15,,,,,,,,,,,,,,,,257.02,259.04,260.46,248.83,264.57,258.81,274.99,276.67,265.96,273.02,313.89,325.22,314.51,313.33,268.89,309.65,299.24,290.18,274.85,276.93,269.88,258.21,270.63,274.86,268.82,274.91,294.36,306.76,304.38,
2016-12-24 22:00:29.402000,L8,325.21,314.30,303.77,297.94,289.73,292.73,288.95,288.21,270.87,262.44,262.26,281.02,252.59,,,,,,,,,,,262.38,267.91,266.63,248.99,268.03,267.07,278.50,282.69,275.23,278.95,280.80,294.60,311.43,303.20,272.20,301.84,311.24,297.71,288.31,295.34,286.09,285.40,280.79,282.86,279.98,294.80,310.09,316.80,321.39,
2017-01-09 22:00:26.241000,L8,,273.03,298.14,332.35,341.32,280.91,335.66,271.33,275.16,261.53,267.90,281.41,252.95,321.89,316.15,312.94,310.48,300.22,290.66,297.66,238.71,306.88,319.51,315.55,281.25,332.85,346.70,317.74,291.53,279.55,341.86,332.94,279.70,335.69,292.05,308.47,324.71,,308.67,341.24,324.46,245.16,251.67,248.61,248.97,250.89,250.50,256.24,267.89,286.06,300.81,,
2017-01-09 22:00:50.195000,L8,,270.66,298.26,332.13,340.61,280.21,310.32,269.15,273.13,261.17,267.54,280.66,251.66,319.52,292.40,311.87,309.65,239.38,245.86,293.23,237.48,305.42,316.61,314.68,317.53,330.32,346.22,317.12,291.12,279.10,341.42,331.59,279.20,294.38,291.83,300.47,324.46,,307.49,340.12,322.67,243.05,251.28,248.37,248.84,250.72,250.42,256.68,267.98,285.85,300.11,,
2017-01-25 22:00:20.789000,L8,338.86,325.37,324.60,310.04,305.77,294.99,289.45,292.53,291.96,289.60,292.68,304.11,300.13,297.58,289.41,284.03,273.98,277.74,275.19,294.53,237.31,310.27,311.80,317.86,324.27,281.01,277.08,292.73,286.29,292.06,290.16,298.53,276.72,303.72,340.11,332.16,316.97,328.43,327.20,317.53,316.42,308.12,304.34,302.52,295.12,294.24,296.25,301.08,306.20,307.83,320.12,323.74,
2017-01-25 22:00:44.753000,L8,308.82,293.35,297.57,287.60,282.13,266.63,255.80,257.15,,,,,,,,,,,,,,,,252.49,254.16,256.23,238.99,259.03,251.40,270.15,268.86,259.84,267.23,269.11,286.36,317.11,274.26,266.80,318.97,306.47,264.32,262.30,264.67,255.03,254.74,257.36,256.79,259.50,268.85,286.04,310.50,293.08,
2017-02-03 21:54:29.385000,L8,312.81,299.13,300.24,291.67,283.50,268.64,263.16,262.91,,,,,,,,,,,,,,311.29,312.25,313.78,318.93,309.46,314.06,303.18,302.22,320.90,322.29,323.76,332.20,334.53,338.19,332.51,277.59,269.12,280.99,305.77,270.85,270.42,279.71,259.78,256.89,258.85,257.42,264.00,272.04,306.36,313.47,306.74,
2017-03-30 21:59:50.258000,L8,313.21,298.83,300.78,291.75,283.01,274.94,268.10,266.55,268.34,256.91,256.63,,,,,,,,,,,,,248.53,255.24,254.20,243.29,261.68,256.41,273.03,270.35,266.28,266.52,270.41,279.03,286.05,302.65,266.47,281.64,296.59,277.21,265.70,265.19,257.34,256.50,265.35,254.05,263.09,272.11,291.25,298.18,310.92,
2017-03-30 22:00:14.213000,L8,313.15,298.68,300.75,291.19,282.41,274.44,268.12,266.39,268.01,256.61,256.53,,,,,,,,,,,,,247.76,254.67,253.36,243.02,260.95,256.10,271.92,269.83,266.04,265.97,269.87,277.57,285.16,303.20,265.60,280.19,295.46,277.81,264.67,264.32,257.14,255.90,264.77,253.28,261.46,271.28,289.83,296.75,310.60,
2017-04-08 21:53:59.259000,L8,315.02,302.11,300.26,293.05,284.15,278.76,282.11,272.90,268.67,257.20,256.60,270.87,248.52,,,,,,,,,,,247.43,257.55,254.99,242.95,262.22,258.17,275.66,274.39,270.62,267.46,269.61,275.71,284.83,284.51,266.06,287.25,295.28,290.70,272.97,277.18,258.00,257.67,267.22,254.40,267.54,285.64,303.58,305.31,309.87,
2017-04-15 22:00:06.096000,L8,340.97,331.17,322.14,312.77,314.65,310.78,300.37,293.88,296.06,283.36,293.52,296.89,294.96,271.66,289.05,286.91,283.98,274.84,282.14,268.46,250.90,218.14,,288.14,290.52,292.37,287.75,303.43,308.71,315.16,318.11,318.48,303.30,302.82,299.14,296.47,307.15,289.69,300.72,294.61,290.76,279.35,276.47,273.61,267.66,269.02,267.17,279.62,289.38,304.41,305.99,310.48,
2017-04-24 21:53:49.213000,L8,324.70,316.43,310.40,298.84,298.99,291.55,294.15,279.60,282.57,273.32,273.34,282.37,258.09,267.91,260.91,256.49,254.06,248.69,262.52,247.19,235.01,,,264.47,268.43,266.84,258.66,276.01,277.25,288.01,286.72,281.64,281.42,283.76,287.34,286.43,297.85,279.38,292.52,303.12,291.72,283.69,294.32,289.01,285.15,279.22,269.83,278.91,291.74,291.84,288.71,317.61,
2017-05-01 21:59:31.775000,L8,321.18,307.73,304.91,298.54,290.09,287.68,292.44,284.83,273.32,267.32,261.99,278.71,253.67,,,,,,,,,,,257.58,271.68,277.42,261.04,265.54,273.96,278.59,293.69,275.97,274.96,287.39,266.26,,,284.19,296.00,287.19,270.90,263.65,265.54,257.85,257.29,260.91,261.76,269.32,270.31,287.59,291.34,297.60,
2017-05-01 21:59:55.729000,L8,321.97,308.22,305.72,300.67,290.22,288.34,292.94,286.52,273.95,267.62,262.87,278.50,255.03,,,,,,,,,,,257.11,272.09,277.33,262.57,265.74,276.43,279.63,295.54,278.54,279.37,294.07,270.30,243.90,,289.83,296.51,290.31,271.71,263.20,264.70,256.85,256.46,258.82,261.93,268.76,269.65,287.67,289.84,296.98,
2017-06-11 21:54:09.489000,L8,317.96,304.16,305.26,297.86,285.62,281.14,282.15,276.07,274.24,262.01,260.49,276.77,251.97,,,,,,,,,,,254.07,263.40,258.21,246.56,266.41,263.76,279.26,281.51,272.56,273.13,271.50,265.53,,,272.36,297.64,304.63,289.85,271.53,276.79,256.80,257.83,263.02,256.07,266.00,273.81,301.89,302.45,311.40,
2017-07-04 22:00:02.623000,L8,325.42,310.46,307.22,298.98,285.12,283.99,288.33,278.31,278.40,270.02,266.88,279.68,254.68,,,,,,,,,,,256.83,264.47,259.09,251.88,266.44,267.49,277.57,280.84,274.68,274.04,276.05,276.00,275.22,306.77,276.35,287.07,308.21,298.42,270.39,269.24,270.45,273.25,272.20,256.21,265.89,278.73,307.61,315.16,322.02,
2017-07-04 22:00:26.578000,L8,324.16,308.99,305.84,298.47,283.81,283.90,286.48,277.48,277.36,268.91,265.03,278.50,254.26,,,,,,,,,,,255.23,263.61,257.21,250.24,264.39,265.93,276.75,280.08,273.36,272.56,274.17,274.24,274.84,296.58,273.90,285.82,306.98,297.17,270.68,267.96,269.82,271.07,270.43,255.73,264.50,277.92,306.83,310.87,318.76,
2017-08-21 22:00:19.916000,L8,320.10,301.38,303.25,295.67,287.19,290.27,282.30,275.87,270.28,262.01,261.78,280.04,252.81,,,,,,,,,,,252.65,262.88,257.34,246.69,266.23,264.39,277.81,281.87,270.53,269.08,273.68,278.80,274.90,284.66,269.43,289.34,302.97,291.14,267.59,266.75,265.48,262.21,272.86,255.68,276.66,276.13,300.05,303.80,316.53,
2017-08-21 22:00:43.875000,L8,304.99,289.39,293.86,281.55,268.35,258.56,253.16,259.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.01,239.30,219.52,248.00,249.26,246.35,247.63,240.02,249.61,258.83,,,,
2017-10-01 21:54:42.738000,L8,318.58,305.57,304.98,296.39,290.64,348.26,294.72,280.01,277.46,316.61,265.28,289.96,324.93,,,,,,,,,,,258.16,292.49,257.09,242.65,259.94,252.58,268.93,268.30,262.01,,,,,,261.55,275.49,310.28,262.50,250.81,251.92,252.24,251.43,254.20,298.27,,,,,,
2017-12-04 21:54:37.226000,L8,316.94,346.33,355.13,346.55,336.60,330.17,271.12,320.87,299.32,316.23,325.93,326.13,252.52,,,,,305.60,265.93,239.87,236.09,,,262.10,263.79,264.91,251.29,268.56,264.11,276.71,279.38,271.89,275.63,277.32,313.71,321.62,315.80,273.02,319.05,310.90,296.25,291.73,296.00,286.67,290.20,292.91,290.24,291.37,293.69,308.81,317.45,313.75,
2017-12-11 22:00:24.535000,L8,312.43,299.00,300.94,292.14,285.10,269.79,265.68,261.97,266.02,256.77,257.42,276.10,247.81,,,,,,,,,,,256.09,259.02,260.25,247.10,264.93,260.47,273.02,270.25,266.17,271.67,274.01,286.24,309.56,279.81,269.23,282.84,298.68,268.50,267.98,269.65,258.00,256.41,260.58,261.30,264.44,273.09,294.00,315.43,306.76,
2017-12-11 22:00:48.493000,L8,318.03,304.33,304.02,296.22,289.06,275.75,271.16,266.23,269.94,261.62,264.35,343.71,333.35,332.70,309.16,307.64,303.48,302.07,260.38,239.23,235.64,,337.84,325.01,294.27,303.03,251.75,269.75,268.42,280.08,279.98,271.66,276.71,335.98,308.19,321.30,304.21,273.89,308.43,319.89,306.67,305.71,304.44,301.14,291.51,272.33,276.79,274.42,290.05,308.70,322.03,315.98,
2017-12-20 21:54:40.369000,L8,315.12,299.33,301.56,293.63,287.76,278.31,301.64,264.26,273.19,259.86,260.29,281.37,250.60,,,,,292.84,264.39,248.93,239.65,,,259.16,288.14,287.30,249.43,268.17,305.01,309.84,306.92,268.14,284.13,302.36,311.33,316.72,318.20,269.66,312.40,307.09,292.77,292.08,293.91,291.05,291.38,285.95,291.95,285.74,294.21,305.31,315.14,318.66,
2018-01-12 22:00:43.434000,L8,320.45,308.09,304.32,298.30,289.85,297.68,277.66,272.53,,,,,,,,,,,,,,,,265.30,269.35,269.56,289.07,323.49,321.31,315.44,319.46,276.14,278.76,284.65,323.77,333.94,339.28,,,,,,,,,,,,,,,,
2018-02-22 21:54:13.622000,L8,309.67,295.36,298.44,289.33,282.46,272.50,262.45,263.78,,,,,,,,,,,,,,,,249.83,255.17,255.60,242.54,259.85,255.57,271.49,271.24,264.23,267.86,270.50,280.11,281.28,273.83,266.08,275.77,284.30,273.60,264.66,263.90,255.39,253.82,256.57,256.72,259.62,269.17,287.24,298.98,299.42,
2018-03-10 21:54:04.984000,L8,314.37,299.51,301.83,292.03,286.60,279.49,270.48,272.04,268.46,259.86,260.10,275.96,251.00,,,,,,,,,,,254.95,261.34,260.34,248.06,264.34,262.43,276.84,273.48,268.60,270.27,274.05,275.74,279.49,293.32,271.26,304.75,293.52,282.71,271.74,270.69,264.80,257.26,277.36,281.65,268.04,272.98,305.04,313.88,316.75,
2018-03-26 21:53:57.680000,L8,316.66,302.06,300.66,293.88,285.62,278.44,268.99,269.69,268.41,257.34,256.58,273.14,248.82,,,,,,,,,,,253.04,260.72,257.68,246.98,263.82,261.02,278.19,279.35,271.47,269.22,270.32,264.96,262.60,285.17,267.62,281.75,283.16,280.94,269.54,267.96,256.70,256.11,263.03,258.30,263.93,270.86,288.51,304.99,311.84,
2018-04-11 21:53:49.309000,L8,318.22,305.15,304.31,297.78,286.25,277.92,272.24,276.53,274.10,260.71,263.89,279.54,253.53,265.42,260.59,251.09,243.94,251.04,252.04,244.78,238.40,,,255.98,265.32,260.27,247.95,266.33,263.35,279.55,284.14,270.84,271.15,274.21,274.42,275.86,292.39,270.56,290.66,286.86,287.31,275.80,272.04,263.80,258.76,275.00,274.31,275.25,275.03,301.48,312.97,322.15,
2018-04-18 21:59:31.619000,L8,313.87,299.19,300.55,291.91,282.31,273.45,266.79,268.87,268.57,257.97,252.83,273.63,248.81,,,,,,,,,,,253.66,261.46,258.87,246.78,262.75,258.79,276.87,275.94,269.75,266.59,267.62,267.96,,,267.28,277.07,280.41,268.10,263.36,259.48,253.51,253.65,255.77,255.12,260.28,267.63,286.81,299.49,307.73,
2018-04-18 21:59:55.573000,L8,316.06,302.57,302.28,294.23,283.90,277.01,269.92,271.45,270.07,259.47,256.69,275.79,251.04,,,,,,,,,,,255.62,263.71,260.37,248.76,264.78,260.42,278.46,277.94,271.95,268.69,269.30,270.76,,,268.33,305.44,284.65,270.76,267.32,261.84,254.39,254.54,256.99,256.26,262.57,269.04,288.78,308.46,314.54,
2018-06-05 21:59:01.870000,L8,333.27,323.54,317.56,312.18,289.26,309.43,303.89,295.18,306.84,302.58,310.95,286.21,262.40,270.16,263.94,298.21,289.99,252.47,253.27,290.02,244.16,,,303.70,303.64,299.86,299.23,306.52,312.36,316.30,320.61,324.38,321.78,326.18,331.33,329.47,306.11,323.88,321.10,312.03,301.25,303.80,297.54,291.77,291.84,284.25,291.17,297.33,303.41,316.27,324.48,330.32,
2018-06-21 21:59:13.220000,L8,302.21,291.33,289.25,276.58,,,,,,,,,,,,,,,,,,,,251.93,259.57,255.20,244.70,262.19,258.55,275.98,278.18,268.80,265.97,265.78,,,,268.78,277.25,281.31,267.50,261.19,261.32,255.84,255.38,253.41,250.56,258.80,263.14,279.11,298.43,305.86,
2018-06-21 21:59:37.175000,L8,,,,,,,,,,,,,,,,,,,,,,,,242.11,253.18,248.47,238.38,253.48,251.45,270.37,271.64,263.73,,,,,,261.74,269.98,271.21,260.99,225.52,251.57,249.79,250.29,246.86,244.47,252.59,255.50,,285.70,299.81,
2018-06-30 21:53:31.667000,L8,338.12,311.96,304.81,300.93,287.07,291.00,285.90,289.26,277.65,262.97,265.23,281.19,252.33,,,,,,,,,,,255.92,264.45,261.59,250.25,266.22,264.55,278.60,284.86,273.33,273.96,277.89,327.03,332.08,325.64,,,,,,,,,329.04,321.92,310.66,322.82,338.53,337.05,340.33,
