dates,satname,nzd0570-0000,nzd0570-0001,nzd0570-0002,nzd0570-0003,nzd0570-0004,nzd0570-0005,nzd0570-0006,nzd0570-0007,nzd0570-0008,nzd0570-0009,nzd0570-0010,nzd0570-0011,nzd0570-0012,nzd0570-0013,nzd0570-0014,nzd0570-0015,nzd0570-0017,nzd0570-0018,nzd0570-0019,nzd0570-0020,nzd0570-0021,nzd0570-0022,nzd0570-0023,nzd0570-0024,nzd0570-0025,nzd0570-0026,nzd0570-0027,nzd0570-0028,nzd0570-0029,nzd0570-0030,nzd0570-0031,nzd0570-0032,nzd0570-0016
2021-02-03 22:13:32.068000,L8,188.26,142.20,170.30,173.41,202.02,206.65,204.55,240.19,196.74,209.18,233.77,243.55,245.59,253.35,248.45,244.83,248.46,244.85,183.28,66.38,70.65,177.84,157.38,136.14,45.54,185.60,122.46,235.68,192.40,190.19,186.96,181.60,4.15
2021-02-19 22:13:27.767000,L8,186.73,136.24,170.07,172.66,201.36,203.99,204.42,238.59,193.78,207.22,232.65,238.41,245.92,252.44,249.69,243.59,246.86,248.73,252.44,250.42,245.24,242.29,239.62,234.25,237.09,239.23,237.81,221.62,197.93,201.94,192.07,195.49,237.67
2021-03-07 22:12:56.281000,L8,174.51,134.10,164.40,170.43,32.63,140.33,195.03,190.94,192.84,188.94,228.05,239.27,241.84,249.26,180.30,162.37,35.15,,,,238.63,237.50,73.47,195.52,161.88,186.49,238.28,221.50,208.61,208.22,191.44,194.87,
2021-03-16 22:07:03.784000,L8,181.45,141.92,169.42,173.79,201.85,201.94,202.85,195.94,194.34,185.66,233.35,243.91,244.61,253.25,174.50,104.16,229.04,218.89,153.49,258.57,251.59,244.90,249.31,248.17,247.83,248.72,244.69,225.11,220.12,221.92,205.18,205.29,235.29
2021-04-17 22:06:54.118000,L8,172.98,143.02,167.14,170.43,200.66,196.59,197.97,187.21,192.10,189.27,231.31,241.99,243.52,250.60,246.24,237.91,132.96,57.30,251.07,254.78,247.45,236.02,248.61,243.65,245.52,244.37,242.46,223.45,221.16,212.89,192.48,190.51,159.14
2021-04-24 22:12:37.250000,L8,145.33,135.64,164.99,168.82,33.22,121.86,198.49,183.40,193.39,173.16,188.71,140.55,164.94,2.21,200.53,233.28,137.64,64.77,252.44,61.77,70.98,233.56,244.01,243.72,83.32,186.54,128.93,223.31,218.74,235.83,237.14,199.83,160.02
2021-05-03 22:06:44.632000,L8,257.84,254.52,255.91,259.88,249.86,245.70,226.53,254.50,244.76,251.58,249.11,258.54,258.58,270.60,264.97,256.68,268.70,274.90,284.45,287.05,272.15,254.65,269.32,272.56,268.70,283.75,268.01,253.68,253.39,259.54,255.62,266.29,248.14
2021-05-19 22:06:52.116000,L8,161.98,151.03,172.34,174.83,207.76,196.72,210.56,190.35,194.63,156.54,238.48,249.14,163.55,253.86,249.39,240.15,232.44,254.28,203.63,258.66,158.19,171.10,154.12,255.64,250.01,250.78,248.53,242.37,230.72,240.31,240.66,246.05,230.49
2021-05-26 22:13:06.904000,L8,192.16,234.14,174.44,182.64,213.02,207.87,215.17,247.67,200.59,185.94,143.57,126.42,253.53,262.67,137.52,241.63,264.46,273.60,282.28,274.49,266.93,243.86,265.34,266.68,262.92,264.46,265.98,245.84,241.29,256.58,250.93,263.46,234.56
2021-06-27 22:12:54.060000,L8,154.93,142.93,175.64,177.82,116.71,82.98,140.35,191.22,194.63,114.22,244.11,251.62,67.14,7.61,196.71,237.93,254.78,257.12,261.17,262.17,259.62,238.61,252.17,255.78,254.80,251.21,254.73,243.87,234.78,250.05,245.46,250.02,217.55
2021-06-27 22:13:18.019000,L8,219.00,236.84,178.72,179.95,207.54,73.80,102.73,209.97,196.89,124.70,184.04,252.70,250.43,257.25,251.87,241.25,256.11,258.78,263.54,263.77,260.65,241.35,253.81,257.26,256.10,253.03,256.01,245.30,240.17,251.43,247.09,252.07,224.64
2021-07-06 22:07:08.299000,L8,249.39,233.07,178.73,185.75,209.40,206.80,219.89,205.01,197.27,227.73,182.77,253.89,253.63,258.04,256.70,246.56,144.38,61.94,265.39,268.85,263.07,246.56,255.62,259.53,258.43,72.54,46.60,79.03,123.80,251.70,250.95,255.07,157.45
2021-07-13 22:12:55.390000,L8,244.77,234.12,175.75,180.86,209.71,211.23,215.24,236.15,197.44,197.65,243.14,253.30,250.86,257.00,252.87,239.63,256.86,264.19,264.78,265.25,260.82,239.97,254.13,257.78,257.47,252.72,256.49,245.90,237.83,249.01,246.45,253.89,228.65
2021-07-13 22:13:19.348000,L8,161.90,144.83,171.72,176.84,205.37,186.72,209.52,192.14,194.02,52.64,235.28,250.29,247.52,253.74,248.01,235.44,253.02,257.76,260.31,258.75,255.71,236.12,250.21,252.43,253.03,247.47,252.18,241.87,229.31,242.74,241.35,247.95,222.88
2021-07-22 22:07:12.797000,L8,219.35,232.53,177.39,182.28,206.54,199.34,213.00,191.73,196.79,112.30,186.17,253.62,250.06,258.64,256.97,244.04,230.96,169.37,264.92,264.40,260.24,243.44,256.35,259.59,258.12,256.07,256.11,247.44,242.58,249.99,247.70,250.90,159.79
2021-08-14 22:13:09.539000,L8,247.42,140.20,168.95,176.46,203.22,177.14,207.25,190.62,196.40,183.33,187.37,128.57,52.78,2.93,196.62,238.49,134.06,50.61,256.11,257.81,250.67,239.07,254.13,253.34,249.72,249.50,249.38,237.63,234.82,248.89,242.63,251.64,160.19
2021-08-14 22:13:33.494000,L8,249.33,229.50,169.97,177.28,205.20,180.88,208.59,192.88,197.56,195.64,178.70,125.65,247.02,253.74,139.18,239.09,132.54,47.08,256.96,258.71,251.81,240.02,254.99,254.33,250.88,250.56,250.24,239.82,238.12,249.81,243.62,252.34,158.30
2021-08-23 22:07:25.117000,L8,162.96,120.61,166.94,82.14,197.16,115.87,88.48,138.97,192.14,178.03,232.94,246.23,245.01,252.28,246.44,236.97,139.79,60.11,39.09,255.96,249.38,236.31,252.16,251.42,249.38,249.25,247.48,230.74,231.99,247.93,244.18,248.30,161.19
2021-08-30 22:13:14.099000,L8,244.51,113.08,165.56,172.74,194.03,180.17,199.47,140.19,193.67,190.26,230.26,244.11,244.70,250.14,245.26,234.71,134.97,12.13,249.73,252.29,244.48,234.35,250.45,247.00,249.98,243.44,243.59,228.27,233.02,248.94,247.12,247.37,160.80
2021-08-30 22:13:38.062000,L8,251.44,242.00,172.31,250.34,204.39,200.82,210.15,201.56,200.49,207.06,236.97,249.26,249.03,255.04,250.29,240.48,252.93,254.18,255.88,258.20,252.03,241.80,256.97,255.90,256.52,250.03,252.80,243.26,241.63,253.38,252.21,253.24,236.26
2021-09-08 22:07:29.873000,L8,171.09,127.35,168.30,163.92,197.69,169.53,201.91,133.26,192.96,177.91,17.16,132.04,164.38,11.07,206.46,107.95,158.46,68.16,36.76,17.29,156.83,154.34,189.48,202.20,197.42,185.28,125.09,148.42,119.87,248.27,240.76,247.28,160.45
2021-09-24 22:07:32.728000,L8,174.83,111.28,162.19,143.02,189.18,174.89,198.35,124.24,191.92,179.09,229.21,243.80,240.79,250.57,247.16,19.95,140.58,61.41,7.24,254.19,246.88,236.16,249.38,249.15,244.60,245.94,242.50,224.30,228.81,245.87,242.10,245.76,158.94
2021-10-01 22:13:22.595000,L8,243.00,138.53,166.49,242.28,196.92,179.02,202.75,191.95,195.48,196.75,228.62,243.09,245.02,250.79,184.71,239.03,127.03,34.57,249.63,250.75,244.30,237.93,250.99,244.19,245.09,243.08,242.33,223.95,228.42,247.27,249.02,251.15,154.35
2021-10-01 22:13:46.563000,L8,242.90,138.51,166.42,242.22,196.94,179.03,202.75,191.95,195.42,196.64,228.57,242.98,244.92,250.71,183.24,238.82,127.08,34.42,249.49,250.68,244.23,237.80,250.90,244.14,244.94,242.88,242.28,223.83,228.32,247.00,248.72,250.93,154.11
2021-11-02 22:13:26.046000,L8,257.16,251.66,254.30,254.56,248.08,243.29,217.06,255.31,247.30,240.49,245.92,255.92,256.23,267.44,264.35,257.28,262.59,261.08,276.71,275.16,263.54,258.40,274.33,282.19,274.52,270.96,264.81,255.51,252.16,264.78,263.09,271.65,254.12
2021-11-02 22:13:50.004000,L8,256.22,251.03,253.31,253.82,217.43,242.51,216.41,254.16,246.34,239.55,244.97,255.10,255.50,266.08,263.84,256.69,262.11,259.70,270.83,274.69,261.56,258.22,273.38,281.00,273.72,269.72,263.27,254.72,251.62,263.76,262.65,271.13,253.98
2021-11-06 22:14:00.001000,L9,254.69,249.93,252.14,213.76,210.27,239.13,212.81,250.59,240.19,232.60,239.53,252.52,254.73,265.51,261.99,254.59,257.93,256.77,264.44,272.86,256.68,255.55,261.28,265.20,265.53,262.26,258.02,252.51,244.06,260.26,259.06,261.58,249.06
2021-11-06 22:14:23.901000,L9,254.75,250.36,252.34,214.00,210.50,239.31,212.73,250.76,240.61,235.54,239.41,252.62,254.55,265.61,261.87,254.55,257.96,256.75,264.41,272.26,256.75,254.99,261.12,264.93,265.34,261.71,257.67,251.91,242.80,260.01,258.56,260.90,248.53
2021-11-18 22:13:20.648000,L8,180.03,138.07,152.42,146.57,198.25,194.99,201.25,191.44,196.24,198.17,230.30,241.71,243.36,253.63,253.60,244.74,244.52,214.79,252.65,255.11,247.27,239.35,243.06,232.13,246.15,245.84,239.66,223.56,213.52,198.39,189.25,196.02,239.38
2021-11-18 22:13:44.611000,L8,179.04,137.91,151.86,146.08,198.04,194.45,200.89,190.95,195.81,197.29,229.98,241.11,242.91,253.06,253.07,244.45,244.04,248.17,252.20,254.69,246.57,239.03,242.41,231.88,245.50,245.52,239.34,223.05,213.16,197.92,189.06,195.84,239.17
2021-12-20 22:13:20.111000,L8,177.06,139.41,141.52,148.99,194.52,197.68,200.70,202.21,193.90,195.83,227.45,239.23,243.51,251.94,249.11,241.65,241.89,247.39,251.12,251.63,246.13,240.91,243.50,233.32,245.63,240.96,239.75,221.60,215.39,193.30,191.26,198.63,236.91
2021-12-20 22:13:44.065000,L8,171.79,122.01,137.62,142.34,177.08,190.00,191.94,189.72,189.69,187.92,224.68,236.30,239.09,249.67,246.60,239.05,218.26,245.01,195.08,249.56,243.63,237.66,236.12,228.02,240.86,235.45,236.77,217.91,206.18,188.19,186.42,193.64,233.95
2021-12-21 22:07:31.120000,L9,186.28,141.36,149.94,148.48,194.19,200.20,203.21,201.40,196.26,202.82,229.10,243.69,247.07,253.75,253.33,246.71,129.19,40.00,4.13,255.17,158.12,146.38,149.32,199.38,28.30,187.59,129.16,222.84,216.23,193.93,189.81,196.11,123.92
2022-01-06 22:07:29.828000,L9,,,,336.19,377.40,372.77,296.29,265.88,300.99,275.97,279.18,294.06,290.84,278.68,282.32,276.42,278.93,273.23,285.98,275.50,267.74,259.17,276.59,264.42,257.98,80.70,40.82,23.66,7.56,286.54,278.48,288.67,267.94
2022-01-13 22:13:14.621000,L9,256.16,251.02,252.65,245.63,250.41,241.52,255.03,253.15,244.46,242.60,244.44,252.98,255.66,267.77,261.83,260.11,262.94,263.17,274.91,271.66,262.41,254.92,258.97,261.32,268.02,265.29,259.10,253.74,246.97,258.69,255.40,261.53,252.63
2022-01-13 22:13:38.580000,L9,256.15,251.05,252.66,245.61,250.31,241.59,254.86,253.08,244.65,242.90,244.31,252.93,255.64,267.75,261.73,260.14,262.81,263.32,274.76,271.57,262.24,254.87,259.01,261.25,267.96,265.26,258.89,253.61,246.94,258.67,255.35,261.39,252.75
2022-01-14 22:07:27.312000,L8,255.22,253.02,251.42,251.31,250.04,242.68,214.04,251.61,247.09,245.93,242.60,253.89,256.02,271.32,262.81,265.30,261.84,266.27,284.24,282.35,264.67,256.74,260.11,259.20,275.45,285.48,255.98,256.38,251.22,280.40,259.27,265.62,252.29
2022-01-21 22:13:11.780000,L8,259.92,254.67,257.78,251.57,254.56,244.87,260.97,254.05,246.00,243.90,245.16,255.05,259.16,270.10,264.52,260.93,262.97,268.48,279.36,275.33,268.23,256.47,260.46,262.08,270.13,266.22,264.67,258.39,243.92,260.22,257.61,260.59,253.61
2022-01-21 22:13:35.739000,L8,259.41,254.31,257.28,251.11,254.21,244.38,260.37,253.69,245.43,243.61,244.72,254.63,258.26,269.34,263.91,260.30,262.53,267.51,278.51,274.63,267.44,256.07,259.90,261.47,269.40,265.55,263.92,256.45,243.30,259.88,256.69,259.53,252.95
2022-01-29 22:13:17.402000,L9,258.48,255.74,256.94,250.55,253.22,244.03,251.61,252.93,244.20,242.90,245.38,253.91,256.02,276.09,261.81,275.10,260.95,274.02,286.05,290.87,274.52,257.57,258.99,286.16,280.34,287.05,290.86,259.56,251.17,286.91,268.32,268.06,251.52
2022-01-29 22:13:41.369000,L9,257.51,255.43,256.57,250.28,252.80,243.50,214.57,252.66,243.63,242.31,245.05,253.59,255.79,275.87,261.48,273.41,260.67,272.59,285.86,290.03,270.92,257.40,258.78,285.75,279.98,286.95,260.06,259.14,250.87,286.72,267.82,267.77,251.30
2022-01-30 22:07:22.237000,L8,253.42,251.81,252.46,248.19,234.38,241.16,212.33,250.81,239.29,242.88,242.92,254.19,255.19,278.91,265.22,261.54,262.02,275.40,285.43,291.22,283.39,256.17,258.96,281.24,284.17,283.67,266.21,282.30,278.44,260.01,269.61,271.29,255.00
2022-02-14 22:13:36.888000,L9,253.35,252.84,254.63,253.18,210.36,234.99,211.77,252.79,237.31,240.05,243.86,252.58,254.12,267.95,258.13,251.35,256.67,257.55,286.02,287.58,262.86,253.01,257.47,280.20,279.31,267.02,255.33,252.94,246.80,254.57,250.67,260.84,247.18
2022-02-15 22:07:18.025000,L8,256.21,253.30,256.94,252.58,217.68,240.72,216.59,255.84,238.18,242.61,243.75,255.35,256.41,278.27,262.12,262.05,259.42,268.78,285.54,290.89,275.94,260.36,261.13,289.05,284.27,286.27,263.47,250.21,248.92,257.55,268.93,264.90,249.85
2022-02-23 22:07:19.963000,L9,319.15,321.36,314.28,305.91,302.17,303.27,316.94,312.47,315.57,304.14,301.85,310.54,312.77,331.93,365.38,370.27,309.80,300.13,300.55,303.48,310.15,309.11,292.12,298.09,299.94,299.28,312.57,318.41,301.24,330.24,287.43,298.66,315.73
2022-03-02 22:13:01.886000,L9,176.68,119.81,141.36,141.62,187.97,188.60,196.03,188.51,187.24,171.49,223.96,235.66,221.19,246.59,241.41,207.84,204.66,242.83,248.39,251.36,241.62,226.64,222.65,126.35,234.27,237.39,171.05,214.58,212.17,192.37,196.99,189.06,221.43
2022-03-02 22:13:25.844000,L9,178.26,128.23,150.24,146.49,36.46,124.56,199.79,191.64,189.27,178.84,191.46,125.63,101.58,14.58,203.58,197.93,206.38,245.10,194.66,253.28,244.97,230.39,233.18,225.83,197.93,241.19,238.70,218.11,217.33,226.68,213.84,198.43,226.76
2022-03-10 22:12:59.146000,L8,148.23,146.78,167.33,172.55,200.41,203.41,191.64,210.78,212.73,202.93,223.52,237.69,233.02,249.03,243.08,239.05,199.40,196.49,204.85,251.66,238.93,239.19,242.00,239.70,247.23,248.91,237.91,103.56,,,190.68,187.12,238.23
2022-03-26 22:12:47.702000,L8,257.16,255.15,255.10,253.86,248.38,242.73,214.82,254.74,245.42,244.42,246.83,254.54,254.18,264.55,257.28,252.67,262.69,263.80,277.88,273.84,264.96,252.45,261.53,270.38,265.67,265.27,261.35,253.35,249.24,259.19,252.89,263.09,247.32
2022-03-26 22:13:11.665000,L8,257.14,255.14,255.08,253.79,248.43,242.70,214.82,254.70,245.20,244.31,246.87,254.48,254.19,264.64,257.30,252.73,262.69,263.91,277.98,273.97,264.99,252.46,261.54,270.51,265.64,265.33,261.44,253.32,249.26,259.18,252.93,263.09,247.30
2022-03-27 22:07:10.369000,L9,259.83,255.52,254.83,256.11,246.46,236.71,253.16,256.81,243.60,250.64,247.41,257.05,256.22,267.35,262.78,255.01,264.06,266.82,284.88,278.35,269.38,257.12,266.73,273.83,262.77,278.93,264.21,253.59,250.78,259.08,261.02,264.24,249.61
2022-04-03 22:12:57.221000,L9,261.41,257.69,257.67,254.68,250.55,245.16,254.67,258.69,239.71,250.75,252.28,258.46,257.36,273.08,264.73,254.96,268.28,273.63,286.68,289.09,273.64,259.04,268.62,279.91,268.34,283.68,267.87,254.25,254.58,266.30,261.25,270.67,252.27
2022-04-03 22:13:21.180000,L9,250.21,152.81,173.80,180.45,208.45,208.98,210.69,246.64,204.57,215.21,238.21,250.05,250.27,257.86,252.95,243.79,256.25,256.95,263.01,266.83,257.55,244.27,255.97,255.76,97.35,84.30,125.72,242.53,227.64,251.89,250.37,252.24,240.51
2022-04-11 22:12:50.301000,L8,176.49,138.82,164.25,175.08,201.86,199.69,201.74,203.36,194.96,197.10,228.57,244.16,243.83,251.63,246.40,237.72,241.42,249.98,180.78,254.02,247.99,239.02,246.83,237.07,243.60,244.54,243.57,222.48,221.90,237.29,197.11,198.23,233.37
2022-04-28 22:06:58.925000,L9,260.17,255.37,197.14,255.95,255.43,248.67,248.90,261.91,213.90,254.27,236.80,239.91,224.80,77.90,28.75,38.83,256.51,291.32,292.50,294.38,294.45,289.16,291.30,253.66,267.11,269.71,268.60,258.74,257.13,270.92,267.57,275.28,127.66
2022-05-05 22:12:42.986000,L9,171.97,141.28,170.09,175.04,203.05,198.45,209.50,201.08,196.61,183.61,190.16,130.37,57.00,14.54,1.19,197.59,92.58,17.49,36.05,82.40,165.25,142.35,151.09,130.64,191.71,183.94,131.09,49.20,117.22,240.24,237.52,204.03,160.24
2022-05-05 22:13:06.945000,L9,172.07,141.36,170.05,175.08,203.16,198.26,209.54,200.57,196.68,184.16,190.27,129.25,57.28,14.64,1.09,197.81,137.92,64.83,35.92,82.54,165.57,142.46,151.10,195.65,191.66,184.08,131.21,49.49,117.44,241.30,237.80,204.24,160.27
2022-05-06 22:07:05.573000,L8,171.25,140.14,168.51,175.16,205.95,202.90,207.90,215.26,195.99,196.83,231.86,246.39,245.23,251.95,246.15,237.09,232.03,220.68,203.95,77.22,155.18,140.54,108.54,194.73,47.98,182.18,129.10,134.45,108.18,246.75,236.19,237.53,231.81
2022-05-21 22:12:31.466000,L9,155.16,144.65,172.74,175.53,203.52,200.62,212.97,222.75,195.55,189.07,236.24,248.56,247.84,254.14,246.02,235.49,252.83,166.06,259.19,259.60,255.82,237.34,251.05,254.59,151.67,177.32,250.48,242.16,227.73,240.03,237.63,243.86,224.45
2022-05-22 22:07:10.472000,L8,166.67,146.02,172.71,178.29,210.24,206.18,214.84,227.08,196.66,178.80,183.62,249.46,247.77,190.61,2.91,188.88,133.47,50.82,33.47,68.82,15.83,92.10,255.33,253.85,251.66,254.67,252.56,58.12,102.71,246.39,240.94,246.06,159.26
2022-06-07 22:07:19.428000,L8,270.35,265.23,264.10,280.61,264.40,261.13,265.25,277.98,263.44,284.82,301.17,272.34,259.72,271.29,244.26,257.59,273.13,272.92,296.71,296.60,292.10,271.36,292.30,276.76,293.02,293.03,300.88,271.82,281.39,262.92,257.13,267.22,245.39
2022-06-14 22:13:11.037000,L8,153.67,146.71,179.18,182.19,120.83,76.38,224.46,223.46,199.91,133.66,248.24,256.06,253.54,263.13,253.45,247.26,259.91,264.97,274.64,271.10,135.24,151.42,155.44,264.48,262.08,256.96,261.29,142.77,122.51,250.77,247.02,249.35,225.31
2022-06-22 22:12:50.587000,L9,198.74,155.00,176.45,181.37,207.17,210.12,220.02,218.64,195.03,117.69,240.75,249.50,245.60,105.06,210.21,,,253.72,257.72,257.40,174.25,233.50,251.12,43.81,257.66,257.00,259.33,106.92,122.06,249.49,250.47,256.23,
2022-06-22 22:13:14.546000,L9,26.12,36.47,95.57,59.10,123.89,120.95,119.21,190.94,192.09,19.36,231.00,244.53,234.97,,,,,246.71,250.26,252.19,250.41,213.35,240.81,253.71,193.55,183.45,254.94,244.61,132.48,92.64,245.46,248.58,
2022-06-30 22:13:39.455000,L8,220.66,155.30,173.43,181.34,207.65,207.38,219.60,235.94,196.84,148.73,243.59,253.87,251.61,257.37,252.28,238.35,139.64,52.19,271.39,272.92,262.70,241.75,257.72,261.32,257.73,255.90,260.92,246.96,237.83,250.17,250.46,252.31,161.56
2022-07-01 22:07:06.314000,L9,222.01,155.31,175.31,180.90,212.32,224.49,223.37,238.05,196.63,64.17,149.20,133.06,252.79,191.97,96.07,170.75,133.17,50.58,33.75,272.77,264.92,244.88,259.37,260.70,258.44,258.35,258.67,129.36,119.49,246.94,97.04,251.88,159.07
2022-07-16 22:13:14.888000,L8,160.33,151.01,170.33,178.97,206.14,202.97,214.36,226.91,196.31,147.87,239.93,251.41,248.90,255.14,248.33,236.93,141.07,54.95,23.46,262.90,257.86,239.63,254.75,255.40,254.88,67.51,128.94,72.20,117.21,248.17,243.03,245.97,161.80
2022-08-09 22:13:10.348000,L9,169.03,149.97,168.05,171.22,195.99,198.64,211.70,226.14,196.44,179.37,233.66,247.92,246.89,252.65,247.92,238.23,234.33,255.00,255.88,253.55,248.77,238.16,255.21,256.98,253.93,254.13,251.72,233.86,231.56,223.67,185.00,191.13,229.40
2022-08-09 22:13:34.311000,L9,168.98,150.21,168.42,171.72,195.88,198.80,212.03,226.11,196.80,179.96,233.78,248.35,247.34,253.01,248.28,238.63,252.74,255.32,256.35,253.94,249.20,238.39,255.34,257.41,254.19,254.33,252.27,234.11,231.99,223.98,185.12,191.36,229.69
2022-08-10 22:07:44.129000,L8,230.91,149.39,171.83,178.41,208.83,206.98,213.16,240.23,198.65,209.97,172.37,122.95,44.06,9.41,204.12,242.53,136.67,45.44,173.84,263.85,257.44,242.22,257.38,257.19,258.47,256.48,256.54,57.29,91.78,239.01,240.12,245.22,157.46
2022-08-26 22:07:46.208000,L8,161.24,143.56,165.00,173.71,196.41,198.61,208.70,223.06,194.78,182.06,228.01,247.64,246.50,254.48,248.17,238.35,144.24,53.55,38.83,252.29,248.72,169.57,250.70,207.02,145.54,247.67,250.71,147.98,125.55,209.54,186.13,194.81,161.30
2022-10-05 22:07:34.692000,L9,259.19,255.79,253.25,256.43,215.59,241.89,218.75,253.94,248.60,245.03,240.99,255.12,255.97,264.18,260.80,253.15,260.88,261.07,269.12,265.72,274.12,252.25,267.87,270.69,267.08,267.94,263.23,260.54,258.45,259.43,250.07,261.90,244.39
2022-10-21 22:07:41.412000,L9,224.17,144.33,166.70,152.62,187.37,182.48,198.59,212.21,202.66,121.66,65.19,165.42,63.39,161.24,,175.98,248.20,275.52,266.54,287.86,287.84,277.75,273.86,275.94,284.29,285.72,266.85,270.30,262.99,271.54,267.38,277.30,230.27
2022-10-29 22:07:52.427000,L8,180.05,144.52,142.58,143.72,101.06,105.87,198.98,188.97,180.06,167.23,115.31,234.18,227.08,154.34,85.88,157.74,202.99,70.35,15.79,177.78,232.74,115.52,240.76,240.97,203.73,241.96,238.34,217.22,186.02,182.63,173.13,171.07,224.76
2022-11-05 22:13:39.035000,L8,163.44,130.90,163.68,144.47,167.11,201.78,204.04,226.75,183.54,168.90,222.45,238.03,246.12,252.83,250.02,243.39,205.85,,,176.03,,,212.95,231.93,231.52,243.89,7.86,9.76,198.09,,,,235.05
2022-11-06 22:07:39.965000,L9,258.16,255.91,253.13,255.76,217.36,240.95,219.02,253.12,248.15,245.50,240.44,255.28,256.30,275.46,265.19,276.11,262.93,261.56,287.75,292.42,292.61,278.78,274.21,285.20,280.64,287.47,263.15,288.87,277.73,271.73,272.53,284.23,263.19
2022-11-14 22:07:47.062000,L8,256.82,271.01,255.88,253.10,252.09,241.87,224.22,256.35,252.23,246.81,244.80,255.44,257.61,272.54,264.99,263.89,262.07,266.85,267.92,275.80,274.78,262.63,266.70,261.55,271.27,286.99,265.48,256.76,253.12,269.36,257.24,274.73,252.00
2022-11-22 22:07:41.635000,L9,201.54,183.65,169.70,171.51,202.28,211.56,208.39,248.73,208.03,212.45,230.77,249.75,249.96,257.91,257.95,248.68,221.42,248.06,249.71,248.30,,,142.03,256.35,257.38,252.44,254.88,226.23,223.61,250.90,238.91,246.88,237.96
2022-12-23 22:13:23.727000,L8,171.41,142.86,138.63,141.16,115.28,124.60,188.39,188.93,190.24,190.38,89.78,109.79,160.96,17.55,206.77,206.29,141.49,67.23,33.06,235.65,228.47,,,,65.86,148.19,153.72,220.56,212.29,198.94,193.00,198.18,145.54
2022-12-23 22:13:47.690000,L8,171.29,143.05,138.63,141.24,115.25,124.63,188.46,167.42,190.29,190.59,89.95,107.42,160.85,17.52,206.68,206.29,141.38,67.20,33.21,235.65,228.43,,,,65.83,148.21,153.70,220.45,212.21,198.76,192.91,198.13,145.51
2022-12-24 22:07:37.966000,L9,180.95,148.64,150.32,145.05,113.44,121.76,194.24,168.76,192.22,190.53,220.25,237.79,241.47,250.56,247.93,238.81,210.01,189.49,244.25,238.33,,,,,67.97,243.41,238.93,222.95,213.24,200.58,193.20,195.27,230.63
2022-12-31 22:13:51.762000,L9,147.74,107.23,130.51,136.50,,44.41,123.35,95.35,152.47,164.35,113.00,224.84,207.98,107.53,3.77,226.46,203.94,184.30,,,,,,225.56,63.05,53.71,150.13,213.07,209.36,188.27,188.28,193.29,221.37
2023-01-01 22:07:39.051000,L8,173.67,136.97,138.52,140.77,118.68,142.86,179.47,180.20,188.70,176.34,146.34,25.42,231.36,198.70,134.52,211.68,134.94,64.21,47.65,25.75,232.73,,,228.91,236.02,239.62,234.85,218.25,207.67,191.87,189.67,194.14,141.46
2023-01-08 22:13:24.303000,L8,187.21,148.93,168.95,164.29,198.78,200.97,196.72,239.82,194.32,197.00,226.73,240.84,245.10,252.15,248.49,241.78,241.99,245.22,249.09,244.80,237.71,166.37,247.51,244.43,247.15,247.48,243.30,231.43,226.40,242.41,236.60,238.19,233.56
2023-01-08 22:13:48.257000,L8,187.06,148.96,168.90,162.70,198.78,201.12,196.62,239.47,194.27,196.71,226.65,240.73,244.90,251.97,248.37,241.49,226.14,245.05,248.94,244.65,237.60,166.14,163.11,163.73,121.19,159.69,163.55,231.33,226.25,242.02,236.30,238.15,233.13
2023-01-16 22:13:22.088000,L9,208.09,148.93,167.41,152.07,199.55,206.40,200.20,237.26,195.78,202.99,225.33,241.50,244.05,250.80,195.19,240.25,239.81,245.14,247.28,244.61,236.80,115.52,231.12,241.18,141.87,245.49,241.01,237.00,225.23,248.05,238.02,237.79,234.88
2023-01-16 22:13:46.043000,L9,189.11,148.36,167.00,151.15,199.20,205.87,199.74,236.42,195.48,202.71,225.16,241.41,243.98,250.67,196.30,240.16,118.22,41.90,247.08,244.52,236.58,113.82,229.84,240.52,143.86,244.86,240.39,229.97,224.76,247.23,237.43,214.98,133.16
2023-01-17 22:07:30.257000,L8,261.94,260.57,256.32,255.07,251.24,240.57,218.03,254.52,246.88,249.83,244.38,255.00,258.30,270.69,262.44,263.47,262.94,267.14,281.82,275.92,278.38,272.04,267.06,269.46,273.88,285.27,263.42,258.17,253.60,261.72,267.83,285.06,251.43
2023-01-25 22:07:37.119000,L9,209.15,142.25,169.12,170.32,202.48,208.89,204.36,205.12,198.67,201.42,226.87,242.12,244.09,182.34,199.77,242.34,240.81,247.36,248.23,249.03,241.10,159.47,154.17,233.09,244.76,243.34,177.59,233.71,217.89,206.65,195.55,198.38,232.06
2023-02-10 22:07:44.308000,L9,246.06,180.06,175.69,177.09,204.10,197.86,204.66,236.53,200.05,211.19,229.78,245.42,248.05,254.36,250.92,246.39,250.17,252.14,254.53,253.00,60.36,60.21,55.69,240.17,139.44,245.69,243.75,241.63,224.27,239.42,235.21,228.04,237.28
2023-02-17 22:13:25.410000,L9,199.40,144.76,169.94,172.24,196.29,199.96,200.97,234.90,198.45,207.80,229.74,244.83,246.96,251.37,116.29,242.57,244.86,196.09,,242.48,184.78,50.10,246.05,242.71,249.17,242.68,,,,,,,233.84
